title,source,published_at,description,url
"⚡ Weekly Recap: WordPress RCE, SonicWall 0-Days, AI Service Attacks, SharePoint 0-Day and More",Internet,2026-07-20T13:32:26Z,"A single request should not be able to do this much. But this week, small inputs led to code execution, memory loss, stolen keys, and disabled security tools.

The paths were often simple: exposed systems, weak checks, old drivers, fake prompts, and public co…",https://thehackernews.com/2026/07/weekly-recap-wordpress-rce-sonicwall-0.html
Call of Duty movie officially set in the Modern Warfare universe,GamesRadar+,2026-07-20T13:31:06Z,The Call of Duty movie is set in the Modern Warfare universe,https://www.gamesradar.com/entertainment/action-movies/call-of-duty-movie-officially-set-in-the-modern-warfare-universe/
"Amid grinding war, protesting Ukrainians still want their voices and values heard at home",The Conversation Africa,2026-07-20T13:28:52Z,"The defense minister’s firing was the catalyst, but polling suggests Ukrainians are rallying around a broader fight for freedoms and against corruption.",https://theconversation.com/amid-grinding-war-protesting-ukrainians-still-want-their-voices-and-values-heard-at-home-287823
Hacker wipes Romania's land registry database,Risky.biz,2026-07-20T13:28:33Z,In other news: Graykey maker sues former employee for leaking exploit; Hugging Face was hacked using AI; unauth RCE finally found in WordPress.,https://news.risky.biz/risky-bulletin-hacker-wipes-romanias-entire-land-registry-database/
Dutch Intelligence Warns Russia Uses Hacked IP Cameras for Military Espionage,Securityaffairs.com,2026-07-20T13:26:49Z,"Dutch intelligence says Russia hacks IP cameras to monitor NATO military logistics and weapons shipments to Ukraine. The Netherlands’ AIVD and MIVD, the civilian and military intelligence services, published a joint advisory on July 10 confirming that at leas…",https://securityaffairs.com/195708/intelligence/dutch-intelligence-warns-russia-uses-hacked-ip-cameras-for-military-espionage.html
Trump’s Primetime Election Address Debunked In Real Time,Hip-Hop Wired,2026-07-20T13:22:47Z,"On Thursday evening (July 16), President Donald Trump delivered a primetime address to the nation, focusing on a topic that he refuses to let go of – election interference and “vulnerabilities.” In the 25-minute speech, he reiterated his previous false claims…",https://hiphopwired.com/3059827/trumps-primetime-election-address-debunked-in-real-time/
Putin meets North Korean foreign minister in diplomatic push,NPR,2026-07-20T13:18:51Z,"The visit by North Korean Foreign Minister Choe Son Hui comes without an obvious occasion, such as a multilateral diplomatic event or state anniversary, and has raised speculation that she may be coordinating a possible visit to Russia by North Korean leader …",https://www.npr.org/2026/07/20/g-s1-134555/putin-meets-north-korean-foreign-minister-in-diplomatic-push
Is the US Heading Toward a Hard Landing?,Fair Observer,2026-07-20T13:17:26Z,"Ever since North Korea suffered through the death of its first leader in 1994, a loss magnified by an economic collapse and a devastating famine, outside observers have likened the country to an airplane experiencing a serious malfunction. The major question …",https://www.fairobserver.com/world-news/us-news/is-the-us-heading-toward-a-hard-landing/
"Ukraine drone strikes disrupt Russian logistics in Crimea, state of emergency declared",Crypto Briefing,2026-07-20T13:15:32Z,"Ukraine drone strikes disrupt Russian logistics in Crimea, prompting a state of emergency. Ukraine recaptures Crimea by December 31, 2026 at 8.5% YES.
The post Ukraine drone strikes disrupt Russian logistics in Crimea, state of emergency declared appeared fir…",https://cryptobriefing.com/ukraine-drone-strikes-disrupt-russian-logistics-in-crimea-state-of-emergency/
Europe Faces Diesel Crunch as Inventories Head Toward Multi-Year Lows,OilPrice.com,2026-07-20T13:15:00Z,"European diesel markets are set to further tighten as multiple supply disruptions have combined to drag inventories to multi-year lows, analysts at Morgan Stanley say.    “The picture is genuinely tight,” Morgan Stanley’s wrote in a note on Sunday carried by …",https://oilprice.com/Latest-Energy-News/World-News/Europe-Faces-Diesel-Crunch-as-Inventories-Head-Toward-Multi-Year-Lows.html
TOMI Environmental and Carbonium Core Positioned To Play Key Role in The Onshoring of Essential Strategic Materials for Defense and Global Disinfection,GlobeNewswire,2026-07-20T13:15:00Z,"FREDERICK, Md., July 20, 2026 (GLOBE NEWSWIRE) -- TOMI Environmental Solutions, Inc. (NASDAQ: TOMZ) (“TOMI”), the leader in decontamination equipment and services with its patented SteraMist ionized Hydrogen Peroxide (iHP) technology, and Carbonium Core, Inc …",https://www.globenewswire.com/news-release/2026/07/20/3329794/34752/en/TOMI-Environmental-and-Carbonium-Core-Positioned-To-Play-Key-Role-in-The-Onshoring-of-Essential-Strategic-Materials-for-Defense-and-Global-Disinfection.html
Russian And Ukraine Exchange Overnight Strikes As Drone Attacks Target Moscow Region,Radio Free Europe/ Radio Liberty,2026-07-20T13:14:08Z,"Large plumes of black smoke rose high into the skies of the Moscow region on July 20 after Ukrainian drone strikes hit an oil depot and logistics facilities, wounding 10 people as Kyiv vowed to respond to deadly Russian attacks that have left several people d…",https://www.rferl.org/a/russia-ukraine-drone-and-missile-strikes/33807500.html
"SNL UK Cold Open Breaking News: Starmer Out, Andy Burnham New UK PM",Bleeding Cool News,2026-07-20T13:07:08Z,"Here's something to ramble around in your brain for a bit. The UK has had nearly as many Prime Ministers in the past ten years as Sky's Saturday Night Live UK had episodes during its first season, with SNL UK edging out the win: 8 episodes, as compared to 7 P…",https://bleedingcool.com/tv/snl-uk-cold-open-breaking-news-starmer-out-andy-burnham-new-uk-pm/
"Russian strike on ship near Odesa kills 10, Ukraine hits Moscow with drones",Al Jazeera English,2026-07-20T12:50:04Z,Ukraine launches hundreds of drones towards Moscow a day after Russia unleashed a massive barrage of ballistic missiles.,https://www.aljazeera.com/news/2026/7/20/russian-strike-on-ship-near-odesa-kills-10-ukraine-hits-moscow-with-drones
Britain’s New Prime Minister Must Stand Up to Trump,Foreign Policy,2026-07-20T12:35:34Z,Keir Starmer allowed his country to be humiliated by Washington. Burnham should learn from his mistakes.,http://foreignpolicy.com/2026/07/20/britain-new-prime-minister-andy-burnham-starmer-trump/
"Credit-deposit gap to persist as loan demand dynamics have changed, says SBI Research",The Times of India,2026-07-20T12:32:41Z,"A noticeable gap between credit and deposit growth is troubling the banking landscape. Consumers are shifting their savings from traditional deposits to diverse financial options. Amid geopolitical uncertainties and rising oil costs, companies are requesting …",https://economictimes.indiatimes.com/industry/banking/finance/credit-deposit-gap-to-persist-as-loan-demand-dynamics-have-changed-says-sbi-research/articleshow/132515889.cms
"Credit-deposit gap to persist as loan demand dynamics have changed, says SBI Research",The Times of India,2026-07-20T12:32:41Z,"A noticeable gap between credit and deposit growth is troubling the banking landscape. Consumers are shifting their savings from traditional deposits to diverse financial options. Amid geopolitical uncertainties and rising oil costs, companies are requesting …",https://economictimes.indiatimes.com/industry/banking/finance/credit-deposit-gap-to-persist-as-loan-demand-dynamics-have-changed-says-sbi-research/articleshow/132526192.cms
"Oil down more than 4% on profit taking, report of China-backed push to end US-Iran fighting",Yahoo Entertainment,2026-07-24T17:07:46Z,"HOUSTON, July 24 (Reuters) - Crude oil futures prices were more than 4% lower on Friday as traders booked profits and after sources said that China had initi...",https://finance.yahoo.com/news/oil-prices-slide-but-head-for-weekly-rise-on-middle-east-escalation-084515480.html
"Russia targets Ukrainian UAV exhibition in missile strike, 10 reported dead",Crypto Briefing,2026-07-24T17:04:45Z,"Russia strikes a Ukrainian UAV exhibition, killing 10. Ukraine recapturing Crimea by December 31, 2026 at 9.5% YES.
The post Russia targets Ukrainian UAV exhibition in missile strike, 10 reported dead appeared first on Crypto Briefing.",https://cryptobriefing.com/russia-targets-ukrainian-uav-exhibition-in-missile-strike-10-reported-dead/
Russia strikes exhibition of drones Kiev uses to attack civilians – MOD,RT,2026-07-24T17:01:55Z,"Russia has hit a Ukrainian drone exhibition attended by commanders planning attacks on Russian civilian infrastructure, Moscow has said Read Full Article at RT.com",https://www.rt.com/russia/643441-russia-strike-drone-exhibition-ukraine/
"FULL LIST: FIFA releases top World Cup goalscorers for 81 nations, three yet to score",The Punch,2026-07-24T16:56:23Z,"See the full list of FIFA World Cup top goalscorers for 81 nations, including Nigeria’s Ahmed Musa, Kylian Mbappé, Lionel Messi, and Cristiano Ronaldo.

Read More: https://punchng.com/full-list-fifa-releases-top-world-cup-goalscorers-for-81-nations-three-yet-…",https://punchng.com/full-list-fifa-releases-top-world-cup-goalscorers-for-81-nations-three-yet-to-score/
"Trump warns Russia, China against arms sales to Iran",Vanguard,2026-07-24T16:56:03Z,"US President Donald Trump warned China and Russia on Friday against selling weapons to Iran -- while saying he believed assurances from Xi Jinping and Vladimir Putin that they were not yet doing so.
The post Trump warns Russia, China against arms sales to Ira…",https://www.vanguardngr.com/2026/07/trump-warns-russia-china-against-arms-sales-to-iran/
Trump Insists Russia and China Are ‘Not Participating’ in Iran War,Freerepublic.com,2026-07-24T16:55:55Z,"President Donald Trump insisted Russia and China are “not participating” in the Iran war. The president made the declaration Friday in a Truth Social post. The post included Trump claimed he is doing “very big favors” for Chinese President Xi Jingping: ""Presi…",https://freerepublic.com/focus/f-chat/4389228/posts
Romanian jet fighter shoots down suspected Russian drone,Al Jazeera English,2026-07-24T16:53:55Z,The incident adds to concern that Moscow’s war on Ukraine risks spilling over to entangle neighbouring NATO states.,https://www.aljazeera.com/news/2026/7/24/romanian-jet-fighter-shoots-down-suspected-russian-drone
CNN Analysts Decry Laura Loomer’s Zelenskyy Meeting as ‘Edgelord Diplomacy’,TheWrap,2026-07-24T16:53:28Z,"""If she's going to do propaganda, I'd rather it be Zelenskyy's version of propaganda than Putin's,"" anchor S. E. Cupp says
The post CNN Analysts Decry Laura Loomer’s Zelenskyy Meeting as ‘Edgelord Diplomacy’ appeared first on TheWrap.",https://www.thewrap.com/media-platforms/politics/cnn-analysts-react-laura-loomer-volodymyr-zelenskyy-meeting-video/
How Ukraine’s Secretive Unit Is Fighting Russia's 20x Drone Surge | WSJ,Biztoc.com,2026-07-24T16:52:56Z,"As Russia launches its largest aerial attacks of the war, overwhelming Ukrainian defenses with thousands of one-way attack ...",https://biztoc.com/x/d9c33e83daa4b2ba
"Oil prices fall as Iran tensions rise, Trump warns China and Russia",Crypto Briefing,2026-07-24T16:51:57Z,"Oil prices decline amid rising Iran tensions and Trump's warnings. Crude oil reaching a new all-time high by September 30 at 9.7% YES.
The post Oil prices fall as Iran tensions rise, Trump warns China and Russia appeared first on Crypto Briefing.",https://cryptobriefing.com/oil-prices-fall-as-iran-tensions-rise-trump-warns-china-and-russia/
Trump's Tariffs on 60 Countries Adopt Method Justice Brett Kavanaugh Laid Out in SCOTUS Ruling,Breitbart News,2026-07-24T16:48:20Z,"The tariffs that President Donald Trump imposed on 60 countries Thursday night utilize one of the mechanisms that Supreme Court Justice Brett Kavanaugh laid out in the dissent of February's Supreme Court ruling striking down Trump's Liberation Day tariffs.
Th…",https://www.breitbart.com/politics/2026/07/24/trumps-tariffs-on-60-countries-adopt-method-justice-brett-kavanaugh-laid-out-in-scotus-ruling/
Trump and Zelensky to discuss air ceasefire plan in Washington next week,Crypto Briefing,2026-07-24T16:36:26Z,"Trump and Zelensky to discuss air ceasefire in Washington next week. Ceasefire by December 31, 2026 at 36% YES.
The post Trump and Zelensky to discuss air ceasefire plan in Washington next week appeared first on Crypto Briefing.",https://cryptobriefing.com/trump-and-zelensky-to-discuss-air-ceasefire-plan-in-washington-next-week/
Why the Latest Oil Rally May Be Far From Over,OilPrice.com,2026-07-24T16:15:00Z,"The dual disruption of Hormuz and Bab el-Mandeb is tightening global oil flows, raising transport costs and fueling expectations of $100 oil. Friday, July 24, 2026 The double blockade of the Strait of Hormuz and the Bab el-Mandeb has turbo-boosted oil prices …",https://oilprice.com/Energy/Crude-Oil/Why-the-Latest-Oil-Rally-May-Be-Far-From-Over.html
"Russian Attack On Arms Expo Near Kiev Kills 10, Just After Zelensky Hosts Raytheon Execs",Biztoc.com,2026-07-24T16:12:05Z,"Russian Attack On Arms Expo Near Kiev Kills 10, Just After Zelensky Hosts Raytheon Execs
 
Russia just escalated against Western backers of Ukraine in a big way. On Friday a major Russian missile strike was carried out in Kyiv Oblast where representatives of …",https://biztoc.com/x/d4735d812c065c6d
World chess chief faces endgame after EU announces Russia war sanctions,BBC News,2026-07-24T16:08:51Z,"Arkady Dvorkovich, a former Russian deputy prime minister, now faces an EU travel ban and asset freeze.",https://www.bbc.co.uk/news/articles/cewrk58k2k4o
US Strikes Iran From South to North After Trump Threats Over Red Sea Shipping,gcaptain.com,2026-07-24T16:08:37Z,"U.S. missiles struck targets across Iran, reaching as far as its Caspian coast, on Friday after President Donald Trump vowed ""major military punishment"" for Tehran and its Houthi allies in Yemen for extending the Middle East war to a second major shipping cho…",https://gcaptain.com/us-strikes-iran-from-south-to-north-after-trump-threats-over-red-sea-shipping/
The US scored its first Iranian Shahed kill with a counter-drone system proven in Ukraine,Business Insider,2026-07-24T16:03:22Z,"Ukraine has used the American-made Merops system to intercept more than 1,000 Shaheds launched by Russia.",https://www.businessinsider.com/us-military-kill-iranian-drone-system-proven-in-ukraine-2026-7#article
"Trump warns China, Russia against involvement in Iran war",The Times of India,2026-07-24T15:49:20Z,President Trump stated China and Russia are not participating in the Iran conflict. He mentioned President Xi and President Putin assured him they would not sell weapons. The United States and Iran have been at war since February strikes. Iranian strikes prom…,https://economictimes.indiatimes.com/news/international/world-news/trump-warns-china-russia-against-involvement-in-iran-war/articleshow/132609698.cms
Ex-ambassador erupts over Trump admin's 'huge mistake': 'This is so crazy',Raw Story,2026-07-24T15:49:00Z,Former ambassador to Russia Michael McFaul expressed on MS NOW Friday morning extreme dismay at the sloppiness of President Donald Trump’s nuclear cooperation agreement with the Saudis.McFaul scoffed at the deal that would allow U.S. companies to help the Mid…,https://www.rawstory.com/trump-arabs-nukes/
Boris in the Kill Zone: The ex-PM visits Ukraine's frontline like no politician ever has before. CHRISTOPHER STEVEN'S five-star review,Dailymail.com,2026-07-24T15:46:09Z,"'This is complete terrorism. You wonder what on earth Putin, his generals, think they're trying to achieve by attacking innocent civilians like this. Because they're making themselves look like barbarians.'",https://www.dailymail.com/tvshowbiz/article-16003019/Boris-Kill-Zone-ex-PM-visits-Ukraines-frontline.html
"Romanian F-16 shoots down drone after airspace breach, marking first for NATO ally",Fox News,2026-07-24T15:42:02Z,"A Romanian F-16 shot down an unauthorized drone over Buzău County, marking the first such interception in the NATO member's national airspace.",https://www.foxnews.com/world/romanian-f-16-shoots-down-drone-after-airspace-breach-marking-first-nato-ally
Shahed-Type Drones Filmed During Attack on Mali Villages,Bellingcat.com,2026-07-24T15:39:05Z,Bellingcat has geolocated footage showing Shahed-136 type kamikaze drones in operation in Mali. Defence Blog and France 24 previously published reports that these drones were being deployed on the battlefield in northern Mali. But Bellingcat and Jeune Afrique…,https://www.bellingcat.com/news/2026/07/24/shahed-type-drones-filmed-during-attack-on-mali-villages/
Russia's 'Dead Hand' Is a Soviet-Built Nuclear Doomsday Device,Military.com,2026-07-24T15:36:18Z,"Even if Russia is completely defeated in a nuclear war, it's not.",https://military.com/history/russias-dead-hand-soviet-built-nuclear-doomsday-device.html
Trump's warning to Russia and Iran,Israelnationalnews.com,2026-07-24T15:35:00Z,"US President Donald Trump says Chinese, Russian, leaders promised not to sell weapons to Iran. 'I take Xi at his word.'",https://www.israelnationalnews.com/news/430715
"Trump says China and Russia won’t sell weapons to Iran, and crypto markets are watching closely",Crypto Briefing,2026-07-24T15:34:43Z,"Trump says China and Russia won't sell weapons to Iran. Here's what that means for crypto markets, sanctions enforcement, and energy-linked
The post Trump says China and Russia won’t sell weapons to Iran, and crypto markets are watching closely appeared first…",https://cryptobriefing.com/trump-china-russia-iran-weapons-crypto/
Russia’s football exile is ending – but Europe may not survive the comeback,RT,2026-07-24T15:33:26Z,"Russia’s football comeback is no longer a question of if but how. FIFA is moving first, while UEFA weighs politics, security, and money Read Full Article at RT.com",https://www.rt.com/news/643417-russias-football-exile-is-ending/
How the U.S. Became the World's LNG Superpower,OilPrice.com,2026-07-24T15:33:00Z,"Global liquefied natural gas exports grew by about 1.2 trillion cubic feet in 2025. The United States supplied approximately 1.10 trillion cubic feet of that increase. Put another way, roughly 93% of the world’s additional LNG came from the United States. The…",https://oilprice.com/Energy/Energy-General/How-the-US-Became-the-Worlds-LNG-Superpower.html
Canadiens’ Reinbacher Not Fairing Well in 2023 Redraft,The Hockey News,2026-07-24T15:30:22Z,"They say hindsight is always 20/20, but that's even more so when it's based on a bigger sample than the first three years after young players were drafted. As such, seeing Reinbacher fall in the redraft shouldn't be a concern, at least not yet.",https://thehockeynews.com/nhl/montreal-canadiens/latest-news/canadiens-reinbacher-not-fairing-well-in-2023-redraft
"India Scours Angola, Venezuela for Crude as Mideast Supply Dries Up",OilPrice.com,2026-07-24T15:30:00Z,"Indian refiners are in search of crude supply from as far as Angola in Africa and Venezuela in South America as their term supplies from the Middle East are trapped again and unable to reach India as planned. Some of the biggest state-held refiners in India, …",https://oilprice.com/Latest-Energy-News/World-News/India-Scours-Angola-Venezuela-for-Crude-as-Mideast-Supply-Dries-Up.html
"Ukraine drones strike Moscow, Russia bombs Kyiv defense exhibition",Crypto Briefing,2026-07-24T15:29:40Z,"Ukraine drones strike Moscow while Russia bombs Kyiv. Crimea recapture by December 31, 2026 at 9.5% YES.
The post Ukraine drones strike Moscow, Russia bombs Kyiv defense exhibition appeared first on Crypto Briefing.",https://cryptobriefing.com/ukraine-drones-strike-moscow-russia-bombs-kyiv-defense-exhibition/
"Gas Prices Nearing Levels That Could Push Trump Towards Iran Talks, Says JPM Commodities Expert",Biztoc.com,2026-07-24T15:26:44Z,"Gas Prices Nearing Levels That Could Push Trump Towards Iran Talks, Says JPM Commodities Expert 
 
One of the main macro drivers this week remains the Gulf energy shock, as chokepoints from the Strait of Hormuz to Bab el-Mandeb are disrupted. Turmoil in the B…",https://biztoc.com/x/5b49f003a75e0426
"EU Targets Russian Shadow Fleet, Banks and Crypto in Sweeping 21st Sanctions Package",gcaptain.com,2026-07-24T15:24:12Z,"The European Union has approved its 21st package of sanctions against Russia, expanding restrictions on the country’s energy, financial and military sectors while adding another 41 vessels to its growing...",https://gcaptain.com/eu-targets-russian-shadow-fleet-banks-and-crypto-in-sweeping-21st-sanctions-package/
Trump’s Saudi Deal Spurs Watchdog Interest in Nuclear Settlement,Financial Post,2026-07-24T15:22:46Z,"Donald Trump’s plans for a nuclear deal with Saudi Arabia are bringing tensions between US and South Korean reactor developers to the fore, surfacing details of a clash over market access that has garnered interest from regulators.",https://financialpost.com/pmn/business-pmn/trumps-saudi-deal-spurs-watchdog-interest-in-nuclear-settlement
Russia Strikes Facility Near Kiev Where UAV Demonstration Took Place – Defense Ministry,Sputnikglobe.com,2026-07-24T15:20:12Z,"MOSCOW, (Sputnik) - A strike was carried out on a facility near Kiev where a demonstration of drones, including foreign ones used to strike civilian targets in Russia, was being held, the Russian Defense Ministry said on Friday.",https://sputnikglobe.com/20260724/russia-strikes-facility-near-kiev-where-uav-demonstration-took-place--defense-ministry-1124493031.html
EU targets Indian entities of Russian banks,RT,2026-07-24T15:13:21Z,EU targets India entities of Russian banks VTB and Sberbank and three local firms as part of its 21st sanctions package Read Full Article at RT.com,https://www.rt.com/india/643435-eu-sanctions-russian-banks/
Will Trump be the First American Caesar?,Globalresearch.ca,2026-07-24T15:08:21Z,"Journalism as an honest career has been wrecked by journalism schools teaching that the purpose of journalism is to change society, not to report facts, by bought and paid for narratives that serve organized lobbies, by government and Israel Lobby …
The post …",https://www.globalresearch.ca/trump-first-american-caesar/5934431
"Ministry Announce Final Album and Farewell Tour, Unleash Single “Burned Out”: Stream",Consequence.net,2026-07-24T15:06:42Z,"Hate To Go (Take Out Or Delivery) will be released October 30th via Cleopatra Records.
Ministry Announce Final Album and Farewell Tour, Unleash Single “Burned Out”: Stream
Spencer Kaufman",https://consequence.net/2026/07/ministry-final-album-farewell-tour-single-burned-out/
"Mania Mailbag: How good is Dricus du Plessis, really?",MMA Mania,2026-07-24T15:05:00Z,You asked. We answered. Check out the answers to this week’s mailbag here!,https://www.mmamania.com/mma-mailbag-questions-answers-ufc/459267/mania-mailbag-how-good-is-dricus-du-plessis-really
Could this African nation become Trump's next terror target as jihadists close in on power?,Fox News,2026-07-24T15:00:59Z,Mali's gold and lithium deposits add a minerals dimension as Trump's team reportedly weighs strikes against al Qaeda-linked terrorists in the Sahel.,https://www.foxnews.com/world/could-african-nation-become-trumps-next-terror-target-jihadists-close-power
Comedian Does Spot-on Impressions of Anthony Bourdain Reviewing American Chains,My Modern Met,2026-07-24T14:45:54Z,"Comedian Does Spot-on Impressions of Anthony Bourdain Reviewing American Chains
  Ver esta publicación en Instagram   Una publicación compartida por Jonathan Kite (@jonathankite) The late great Anthony Bourdain traveled the world, showcasing local cuisine fro…",https://mymodernmet.com/jonathan-kite-anthony-bourdain/
"Physical oil prices near $110 as Iran, Ukraine conflicts hit supply",Crypto Briefing,2026-07-24T14:40:47Z,"Physical oil prices near $110 as conflicts disrupt supply. New all-time high by December 31 at 19% YES.
The post Physical oil prices near $110 as Iran, Ukraine conflicts hit supply appeared first on Crypto Briefing.",https://cryptobriefing.com/physical-oil-prices-near-110-as-iran-ukraine-conflicts-hit-supply/
At least 21 killed in Russian and Ukrainian long-range strikes,CNA,2026-07-24T14:39:48Z,KYIV: At least 21 people were killed on Friday (Jul 24) in Russian and Ukrainian long-range strikes - including at a gathering of Ukraine's defence industry just outside Kyiv and at a factory hundreds of miles east of Moscow.Both sides have been intensifying …,https://www.channelnewsasia.com/world/least-21-killed-in-russian-and-ukrainian-long-range-strikes-6276371
Russia launches largest aerial attacks of the war as crypto markets watch geopolitical risk signals,Crypto Briefing,2026-07-24T14:38:26Z,"Russia launched 948 drones in its largest aerial attack on Ukraine. Here's why crypto investors should care about escalating geopolitical risk
The post Russia launches largest aerial attacks of the war as crypto markets watch geopolitical risk signals appeare…",https://cryptobriefing.com/russia-largest-aerial-attacks-ukraine-crypto-risk/
NATO Shoots Down 'Russian' Drone Over Romania For First Time,Breitbart News,2026-07-24T14:37:12Z,"NATO has shot down what is thought to be a Russian drone over Romanian airspace for the first time after F-16s were deployed to intercept.
The post NATO Shoots Down ‘Russian’ Drone Over Romania For First Time appeared first on Breitbart.",https://www.breitbart.com/europe/2026/07/24/nato-shoots-down-russian-drone-over-romania-for-first-time/
New Commander-in-Chief of Ukrainian Armed Forces to Answer for His Words - Kremlin,Sputnikglobe.com,2026-07-24T14:34:47Z,"MOSCOW (Sputnik) - The new commander-in-chief of the armed forces of Ukraine Mykhailo Drapaty will answer for his words, Kremlin spokesman Dmitry Peskov said on Friday.",https://sputnikglobe.com/20260724/new-commander-in-chief-of-ukrainian-armed-forces-to-answer-for-his-words---kremlin-1124492737.html
World chess chief steps aside after EU sanctions,POLITICO.eu,2026-07-24T14:32:32Z,Arkady Dvorkovich stepped aside temporarily after the EU accused him of supporting policies that threaten Ukraine’s sovereignty.,https://www.politico.eu/article/international-chess-federation-president-suspends-duties-eu-sanctions/
"White House says Trump, Zelenskyy to meet in Washington next week",CNA,2026-07-24T14:30:00Z,"WASHINGTON: US President Donald Trump and Ukrainian President Volodymyr Zelenskyy are scheduled to meet in Washington on Tuesday (Jul 28), a White House official said on Friday.A Ukrainian source said Zelenskyy was interested in traveling to the United States…",https://www.channelnewsasia.com/world/trump-zelenskyy-meeting-washington-us-ukraine-6276561
Saudi Arabia’s nuclear deal with the US hits turbulence as Trump ties it to Abraham Accords,Crypto Briefing,2026-07-24T14:27:13Z,"The US-Saudi 30-year nuclear deal faces uncertainty as Trump ties it to Abraham Accords participation, reshaping energy and geopolitical
The post Saudi Arabia’s nuclear deal with the US hits turbulence as Trump ties it to Abraham Accords appeared first on Cry…",https://cryptobriefing.com/saudi-nuclear-deal-trump-abraham-accords/
China adds 14 European firms to export control list in tit-for-tat over EU’s Russia sanctions,Biztoc.com,2026-07-24T14:26:24Z,"China announced on Friday it was adding 14 European entities to an export control list in retaliation for the European Union penalizing 14 Chinese enterprises as part of its latest round of sanctions against Russia.
Chinese companies will not be allowed to ex…",https://biztoc.com/x/e9928f1fbe879a4c
Trump administration and Venezuela explore unlocking $11 billion in frozen assets for earthquake recovery,Crypto Briefing,2026-07-24T14:26:16Z,"The Trump administration is working with Venezuela to unlock over $11 billion in frozen assets for earthquake recovery, with implications for oil
The post Trump administration and Venezuela explore unlocking $11 billion in frozen assets for earthquake recover…",https://cryptobriefing.com/trump-venezuela-frozen-assets-recovery/
Iryna Terekh: the trained architect behind Ukraine’s deep-strike drones,Digital Journal,2026-07-24T14:25:36Z,"At 34, Iryna Terekh, an architect by training, heads Fire Point, a company that has become one of the driving forces behind Ukraine's long-range strike capabilities in the war with Russia.
The post Iryna Terekh: the trained architect behind Ukraine’s deep-str…",https://www.digitaljournal.com/article/iryna-terekh-the-trained-architect-behind-ukraines-deep-strike-drones/
China Plans Over 10 Transits to Europe Via Northern Sea Route – Rosatom Chief,Sputnikglobe.com,2026-07-24T14:25:25Z,"BEIJING, (Sputnik) - Chinese partners aim to conduct more than 10 transit voyages to Europe via the Northern Sea Route during this year's ""summer water"" period, Russian state nuclear corporation Rosatom CEO Alexey Likhachev said on Friday.",https://sputnikglobe.com/20260724/china-plans-over-10-transits-to-europe-via-northern-sea-route--rosatom-chief-1124492193.html
"Ukraine drone strikes hit Wildberries warehouses, disrupt Russian military supply",Crypto Briefing,2026-07-24T14:23:00Z,"Ukrainian drone strikes hit Wildberries warehouses, disrupting Russian military supply. Ukraine recaptures Crimea by December 31, 2026 at 9.5% YES.
The post Ukraine drone strikes hit Wildberries warehouses, disrupt Russian military supply appeared first on Cr…",https://cryptobriefing.com/ukraine-drone-strikes-hit-wildberries-warehouses-disrupt-russian-military-supply/
"EU Names Justin Sun's HTX in Russia Sanctions, Two Months After UK",Decrypt,2026-07-24T14:21:37Z,"The 21st package stops short of a full asset freeze for HTX, which it accused of ""significantly frustrating"" its Russia measures.",https://decrypt.co/374245/eu-names-justin-suns-htx-in-russia-sanctions-two-months-after-uk
Why Trump may be undermining his own Saudi nuclear deal,Vox,2026-07-24T14:19:58Z,"The Trump administration may have just signed an agreement so controversial that President Donald Trump himself is opposed to it.  On Wednesday, the US and Saudi Arabia signed a 30-year, multibillion-dollar nuclear energy cooperation agreement. The terms of t…",https://www.vox.com/politics/496635/trump-saudi-nuclear-deal
Ukraine’s drone strikes on Russia’s Amazon rival’s warehouses hit military supply chain and shake public morale,Fortune,2026-07-24T14:13:56Z,The retailer Wildberries handles 52% of Russian online orders and its marketplace lists body armor and helmets.,https://fortune.com/2026/07/24/ukraine-drone-strikes-wildberries-warehouses-russia/
China adds 14 European firms to export control list in tit-for-tat over EU’s Russia sanctions,Fortune,2026-07-24T14:11:58Z,The move blocks dual-use exports to firms including Tatra Trucks and Cavok UAS after the EU sanctioned Chinese companies over Russia's war.,https://fortune.com/2026/07/24/china-export-controls-european-entities-eu-russia-sanctions/
Scenarios of how the Ukraine-Russia war ends. Russians being driven from Ukraine and losing border areas as a demilitarized zone still in the realm of possibility [Followup],Fark.com,2026-07-24T14:10:59Z,Scenarios of how the Ukraine-Russia war ends. Russians being driven from Ukraine and losing border areas as a demilitarized zone still in the realm of possibility,https://www.fark.com/comments/14141234/Scenarios-of-how-Ukraine-Russia-war-ends-Russians-being-driven-from-Ukraine-losing-border-areas-as-a-demilitarized-zone-still-in-realm-of-possibility
What will happen to Aughinish Alumina now the government has released its inconclusive report?,TheJournal.ie,2026-07-24T14:03:41Z,"While “no adverse findings” were made, this was due to a lack of information, so the Department could not rule out foul play either.",https://www.thejournal.ie/aughinish-alumina-sanctions-review-2-7112341-Jul2026/
No Breakthrough as Top U.S. and Russian Diplomats Meet Over Ukraine,OilPrice.com,2026-07-24T14:00:00Z,"The top US and Russian diplomats met in a new push to find an end to Moscow's more-than-four-year-old war on Ukraine, but both sides signaled no new breakthroughs or cause for optimism. The July 23 meeting between US Secretary of State Marco Rubio and Russian…",https://oilprice.com/Geopolitics/Europe/No-Breakthrough-as-Top-US-and-Russian-Diplomats-Meet-Over-Ukraine.html
